MSSubClass,LotFrontage,LotArea,LotShape,LandContour,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,MasVnrArea,ExterQual,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,PoolQC,Fence,Alley_Grvl,MiscFeature_Shed,GarageType_Attchd,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Electrical_FuseA,Electrical_FuseF,Electrical_SBrkr,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_SFoyer,RoofStyle_Gable,RoofStyle_Hip,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Normal,SaleCondition_Partial
120,32.0,10846,3,4,3,8,5,1993,1993,7,0.0,4,4,3,4,6,1619,100,1719,5,1,1719,0,1719,2,1,1,1,1,4,6,2,4,1993.0,3,2,473,3,3,2,122,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,80.0,11600,4,4,3,6,5,1960,1960,7,175.0,3,3,3,1,3,565,818,1383,3,1,1383,0,1383,0,1,1,3,1,3,7,0,0,1960.0,2,1,292,3,3,2,0,45,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
75,69.0,11888,3,3,3,6,6,1916,1994,7,0.0,3,3,3,1,1,0,844,844,4,0,1445,689,2134,0,2,0,5,1,4,10,0,0,1930.0,1,2,441,3,3,2,0,60,268,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
70,60.0,6402,4,4,3,5,5,1920,1950,7,0.0,3,3,3,2,1,0,596,596,3,0,596,596,1192,0,1,0,3,1,3,6,0,0,1920.0,1,1,189,2,2,0,0,0,137,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
90,69.0,10624,3,4,3,5,4,1964,1964,7,84.0,3,3,3,1,6,40,1424,1728,3,1,1728,0,1728,0,2,0,6,2,3,10,0,0,2002.0,1,1,352,3,3,2,155,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
20,70.0,8176,4,4,3,5,6,1958,1992,7,0.0,3,3,3,1,3,846,210,1056,2,1,1056,0,1056,1,1,0,3,1,3,6,0,0,1958.0,2,1,308,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,85.0,10655,3,4,3,8,5,2003,2004,7,296.0,4,4,3,1,6,1124,1603,3206,5,1,1629,0,1629,1,2,0,3,1,4,7,1,4,2003.0,2,3,880,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
120,59.0,8198,4,4,3,7,5,2004,2004,7,146.0,4,4,3,3,6,720,638,1358,5,1,1358,0,1358,1,2,0,2,1,4,6,1,4,2004.0,2,2,484,3,3,2,192,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
60,59.0,9042,3,4,3,6,5,1998,1998,7,0.0,3,4,3,4,6,828,115,943,4,1,943,695,1638,1,2,1,3,1,3,7,2,3,1998.0,3,2,472,3,3,2,100,38,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
190,69.0,164660,3,2,1,5,6,1965,1965,7,0.0,3,3,3,4,5,1249,103,1499,5,1,1619,167,1786,2,2,0,3,1,3,7,2,4,1965.0,3,2,529,3,3,2,670,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
20,86.0,14157,3,2,3,9,5,2005,2006,7,200.0,4,5,3,4,6,1249,673,1922,5,1,1922,0,1922,1,2,0,3,1,4,8,1,4,2005.0,3,3,676,3,3,2,178,51,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20,70.0,9135,4,4,3,7,5,2002,2003,7,113.0,4,4,3,3,6,810,726,1536,5,1,1536,0,1536,1,2,0,3,1,4,7,0,0,2002.0,2,2,532,3,3,2,192,74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,91.0,14145,4,4,3,7,7,1984,1998,7,0.0,4,4,3,2,5,213,995,1208,5,1,1621,0,1621,1,2,0,3,1,4,8,0,0,1984.0,2,2,440,3,3,2,108,45,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,66.0,12400,3,4,3,6,7,1958,1998,7,176.0,3,3,2,1,3,585,630,1215,3,1,1215,0,1215,0,1,0,3,1,3,6,0,0,1958.0,1,1,297,3,3,2,0,0,0,234,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
60,85.0,14191,4,4,3,8,5,2002,2002,7,0.0,4,4,3,1,1,0,967,967,5,1,993,915,1908,0,2,1,4,1,4,9,0,0,2002.0,3,2,431,3,3,2,135,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
20,60.0,8400,4,4,3,4,4,1950,1950,7,0.0,2,3,2,1,1,0,721,721,4,1,841,0,841,0,1,0,2,1,3,4,0,0,1950.0,1,1,294,3,3,0,250,0,24,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
90,69.0,8544,4,4,3,3,4,1949,1950,7,340.0,3,0,0,0,0,0,0,0,2,0,1040,0,1040,0,2,0,2,2,3,6,0,0,1949.0,1,2,400,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
120,63.0,8849,3,4,3,9,5,2005,2005,7,616.0,5,5,3,1,6,28,1656,1684,5,1,1684,0,1684,0,2,0,2,1,5,6,1,5,2005.0,2,2,564,3,3,2,495,72,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
160,36.0,2592,4,4,3,5,3,1976,1976,7,0.0,3,4,3,1,3,129,175,536,3,1,536,576,1112,0,1,1,3,1,3,4,0,0,1976.0,1,1,336,3,3,2,182,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
50,65.0,6435,4,4,3,6,5,1939,1950,7,0.0,3,3,3,1,1,0,972,972,4,1,972,605,1577,0,1,0,3,1,2,6,1,4,1939.0,1,1,312,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20,69.0,12772,3,4,3,6,8,1960,1998,7,0.0,3,3,3,2,4,498,460,958,3,1,958,0,958,0,1,0,2,1,3,5,0,0,1960.0,2,1,301,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20,69.0,17600,3,4,3,6,5,1960,1960,7,30.0,3,3,3,1,4,1270,208,1478,5,1,1478,0,1478,1,2,0,3,1,3,6,2,4,1960.0,1,2,498,3,3,2,0,40,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
160,36.0,2448,4,4,3,7,5,2003,2004,7,106.0,4,4,3,1,6,573,191,764,5,1,764,862,1626,1,2,1,2,1,4,6,0,0,2003.0,2,2,474,3,3,2,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
60,56.0,20431,2,4,3,9,5,2005,2006,7,870.0,5,5,3,1,6,1410,438,1848,5,1,1848,880,2728,1,2,1,4,1,5,10,2,5,2006.0,3,3,706,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
120,68.0,7820,3,4,3,9,5,2007,2007,7,362.0,5,5,3,1,1,0,1869,1869,5,1,1869,0,1869,0,2,0,2,1,5,6,1,4,2007.0,2,2,617,3,3,2,210,54,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
120,69.0,5271,3,1,2,7,5,1986,1986,7,0.0,3,4,3,4,6,1082,371,1453,4,1,1453,0,1453,1,1,1,2,1,4,6,1,3,1986.0,2,2,445,3,3,2,0,80,0,184,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
50,60.0,9084,4,4,3,5,6,1941,1950,7,0.0,3,3,2,2,2,236,0,616,3,0,616,495,1111,0,1,0,3,1,3,5,0,0,1941.0,1,1,200,3,2,2,48,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
30,60.0,8520,4,4,3,6,8,1928,2003,7,0.0,3,3,3,1,1,0,624,624,4,1,720,0,720,0,1,0,2,1,3,5,0,0,2005.0,1,2,484,3,3,2,106,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
50,60.0,8400,4,3,3,6,5,1940,2000,7,0.0,3,3,3,1,2,388,552,940,5,1,1192,403,1595,0,1,0,2,1,3,6,2,4,1940.0,1,1,240,3,3,2,0,0,108,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20,105.0,11249,2,4,3,6,5,1995,1995,7,0.0,4,4,4,1,5,334,322,1200,5,1,1200,0,1200,1,2,0,3,1,4,6,0,0,1995.0,2,2,521,3,3,2,0,26,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,69.0,9248,3,4,3,6,6,1992,1992,7,106.0,3,4,3,1,6,560,598,1158,4,1,1167,0,1167,1,2,0,3,1,4,6,0,0,1992.0,2,2,400,3,3,2,120,26,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
120,44.0,4224,4,4,3,5,5,1976,1976,7,0.0,3,4,3,1,5,874,268,1142,3,1,1142,0,1142,1,1,1,3,1,3,6,1,1,1976.0,3,2,528,3,3,2,536,90,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
80,92.0,6930,3,4,3,5,4,1958,1958,7,120.0,3,3,3,3,4,300,468,1062,5,1,1352,0,1352,0,1,0,3,1,4,6,0,0,1958.0,1,1,288,3,3,2,168,0,294,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
60,78.0,12011,3,4,3,8,5,1998,1998,7,530.0,4,4,3,3,6,956,130,1086,5,1,1086,838,1924,1,2,1,3,1,4,7,1,3,1998.0,2,2,592,3,3,2,208,75,0,374,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
85,69.0,7540,3,4,3,6,6,1978,1978,7,0.0,3,4,3,3,6,773,115,888,5,1,912,0,912,1,1,0,2,1,3,5,1,3,1978.0,2,2,470,3,3,2,0,0,0,192,0,0,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
50,69.0,9144,4,4,3,5,5,1940,1982,7,0.0,3,3,3,1,3,399,484,883,4,1,988,517,1505,1,1,0,3,1,3,8,0,0,1940.0,1,1,240,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
85,64.0,7301,4,4,3,7,5,2003,2003,7,500.0,4,0,0,0,0,0,0,0,5,1,495,1427,1922,0,3,0,4,1,4,7,1,5,2003.0,2,2,672,3,3,2,0,0,177,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
160,21.0,1680,4,4,3,6,8,1972,2007,7,510.0,3,3,3,1,5,162,321,483,4,1,483,504,987,0,1,1,2,1,4,5,0,0,1972.0,1,1,264,3,3,2,250,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
60,69.0,18800,3,4,3,6,5,1976,1976,7,120.0,3,4,3,2,6,712,84,796,3,1,790,784,1574,1,2,1,3,1,3,6,1,3,1976.0,3,2,566,3,3,2,306,111,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
70,59.0,10690,4,4,3,5,7,1920,1997,7,0.0,3,3,2,1,3,456,216,672,4,1,672,672,1344,0,1,0,3,1,3,6,0,0,1964.0,1,1,468,3,2,2,0,128,218,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
20,69.0,9500,3,4,3,6,5,1963,1963,7,247.0,3,4,3,1,4,609,785,1394,4,1,1394,0,1394,1,1,1,3,1,3,6,2,4,1963.0,2,2,514,3,3,2,0,76,0,185,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
80,101.0,9150,3,4,3,6,5,1962,1962,3,305.0,3,4,3,4,6,371,728,1099,4,1,1431,0,1431,0,1,0,3,1,3,6,1,4,1962.0,2,1,296,3,3,2,64,110,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,78.0,7800,4,4,3,5,6,1954,1954,7,200.0,3,3,3,1,2,540,728,1268,4,1,1268,0,1268,0,1,0,2,1,3,7,1,4,1954.0,3,1,244,3,3,2,0,98,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,69.0,9830,3,4,3,5,7,1959,2006,7,0.0,3,3,3,1,5,72,733,1063,5,1,1287,0,1287,1,1,0,3,1,4,7,1,4,1997.0,3,2,576,3,3,2,364,17,0,182,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
60,69.0,8121,3,4,3,6,5,2000,2000,7,0.0,3,4,3,1,1,0,953,953,5,1,953,711,1664,0,2,1,3,1,3,7,1,3,2000.0,2,2,460,3,3,2,100,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
50,80.0,17120,4,4,3,4,4,1959,1959,7,0.0,3,0,0,0,0,0,0,0,3,1,1120,468,1588,0,2,0,4,1,3,7,1,4,1991.0,3,2,680,3,3,0,0,59,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
120,50.0,7175,4,4,3,6,5,1984,1984,7,0.0,3,4,3,1,5,623,0,744,3,1,752,0,752,1,1,0,2,1,3,4,0,0,1984.0,1,1,264,3,3,2,353,0,0,90,0,0,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,79.0,10634,4,4,3,5,6,1953,1953,7,0.0,3,3,3,1,4,428,0,608,3,1,1319,0,1319,1,1,0,3,1,3,5,0,0,1953.0,1,1,270,3,3,2,66,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
60,65.0,8200,4,4,3,7,5,2003,2004,7,0.0,4,4,3,1,1,0,847,847,5,1,847,1081,1928,0,2,1,4,1,4,8,1,4,2003.0,3,2,434,3,3,2,100,48,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
30,69.0,10020,3,1,1,1,1,1922,1950,7,0.0,2,2,1,4,4,350,333,683,4,0,904,0,904,1,0,1,1,1,2,4,0,0,1978.5061638868744,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
85,57.0,8846,3,4,3,5,5,1996,1996,7,0.0,4,4,3,3,6,298,572,870,5,1,914,0,914,0,1,0,2,1,3,5,0,0,1998.0,1,2,576,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
60,102.0,11143,3,4,3,8,5,2004,2005,7,0.0,4,4,3,1,1,0,1580,1580,5,1,1580,886,2466,0,3,0,4,1,4,8,1,4,2004.0,2,2,610,3,3,2,159,214,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
20,88.0,11394,4,4,3,9,2,2010,2010,7,350.0,4,5,3,3,6,1445,411,1856,5,1,1856,0,1856,1,1,1,1,1,5,8,1,5,2010.0,3,3,834,3,3,2,113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
60,60.0,8123,3,4,3,6,5,2000,2000,7,16.0,3,4,3,1,1,0,982,982,5,1,1007,793,1800,0,2,1,3,1,3,7,1,3,2000.0,3,2,463,3,3,2,100,63,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
50,50.0,5000,4,4,3,5,6,1924,1950,7,0.0,3,3,3,1,2,218,808,1026,3,1,1026,665,1691,0,2,0,3,1,4,6,1,4,1924.0,1,1,308,3,3,2,0,0,242,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20,60.0,7200,4,4,3,7,5,2006,2006,7,0.0,4,4,4,1,1,0,1293,1293,5,1,1301,0,1301,1,2,0,2,1,4,5,1,4,2006.0,2,2,572,3,3,2,216,121,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
60,79.0,9245,3,4,3,7,5,2006,2006,7,0.0,4,4,3,3,1,0,939,939,5,1,939,858,1797,0,2,1,3,1,4,8,0,0,2006.0,2,2,639,3,3,2,144,53,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
45,60.0,9000,4,4,3,6,3,1928,1950,7,0.0,3,2,2,1,1,0,784,784,3,0,784,0,784,0,1,0,2,1,3,5,0,0,1950.0,1,2,360,2,2,0,0,0,91,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
60,69.0,53107,2,1,2,6,5,1992,1992,7,0.0,4,4,3,3,6,985,595,1580,5,1,1079,874,1953,1,2,1,3,1,4,9,2,2,1992.0,3,2,501,3,3,2,216,231,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
120,43.0,3182,4,4,3,8,5,2004,2005,7,16.0,4,4,3,1,6,24,1232,1256,5,1,1269,0,1269,0,2,0,2,1,4,6,1,3,2004.0,3,2,430,3,3,2,146,20,0,144,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
